Tokenizer,lowercase,N-gram,Min_df,Max_df,Accuracy
Vectorizer.TfIdf,False,7,3,1510,0.9172147001934235
Vectorizer.TfIdf,False,7,4,10,0.8626692456479691
Vectorizer.TfIdf,False,7,4,110,0.913217279174726
Vectorizer.TfIdf,False,7,4,210,0.9188910380399742
Vectorizer.TfIdf,False,7,4,310,0.9243068987749838
Vectorizer.TfIdf,False,7,4,410,0.922501611863314
Vectorizer.TfIdf,False,7,4,510,0.9214700193423597
Vectorizer.TfIdf,False,7,4,610,0.919277885235332
Vectorizer.TfIdf,False,7,4,710,0.9173436492585428
Vectorizer.TfIdf,False,7,4,810,0.9179883945841393
Vectorizer.TfIdf,False,7,4,910,0.9182462927143779
Vectorizer.TfIdf,False,7,4,1010,0.9194068343004513
Vectorizer.TfIdf,False,7,4,1110,0.9179883945841393
Vectorizer.TfIdf,False,7,4,1210,0.9170857511283044
Vectorizer.TfIdf,False,7,4,1310,0.9164410058027079
Vectorizer.TfIdf,False,7,4,1410,0.9156673114119923
Vectorizer.TfIdf,False,7,4,1510,0.9147646679561573
Vectorizer.TfIdf,False,7,5,10,0.8438426821405545
Vectorizer.TfIdf,False,7,5,110,0.9111540941328176
Vectorizer.TfIdf,False,7,5,210,0.9170857511283044
Vectorizer.TfIdf,False,7,5,310,0.9236621534493875
Vectorizer.TfIdf,False,7,5,410,0.922501611863314
Vectorizer.TfIdf,False,7,5,510,0.9218568665377176
Vectorizer.TfIdf,False,7,5,610,0.919277885235332
Vectorizer.TfIdf,False,7,5,710,0.9176015473887814
Vectorizer.TfIdf,False,7,5,810,0.9170857511283044
Vectorizer.TfIdf,False,7,5,910,0.9194068343004513
Vectorizer.TfIdf,False,7,5,1010,0.9199226305609284
Vectorizer.TfIdf,False,7,5,1110,0.9179883945841393
Vectorizer.TfIdf,False,7,5,1210,0.9170857511283044
Vectorizer.TfIdf,False,7,5,1310,0.9163120567375886
Vectorizer.TfIdf,False,7,5,1410,0.9164410058027079
Vectorizer.TfIdf,False,7,5,1510,0.9161831076724694
Vectorizer.TfIdf,False,7,6,10,0.8196002578981303
Vectorizer.TfIdf,False,7,6,110,0.9079303675048356
Vectorizer.TfIdf,False,7,6,210,0.9136041263700838
Vectorizer.TfIdf,False,7,6,310,0.9206963249516441
Vectorizer.TfIdf,False,7,6,410,0.9213410702772404
Vectorizer.TfIdf,False,7,6,510,0.921083172147002
Vectorizer.TfIdf,False,7,6,610,0.9190199871050935
Vectorizer.TfIdf,False,7,6,710,0.9170857511283044
Vectorizer.TfIdf,False,7,6,810,0.9156673114119923
Vectorizer.TfIdf,False,7,6,910,0.9186331399097356
Vectorizer.TfIdf,False,7,6,1010,0.9188910380399742
Vectorizer.TfIdf,False,7,6,1110,0.9179883945841393
Vectorizer.TfIdf,False,7,6,1210,0.9174725983236621
Vectorizer.TfIdf,False,7,6,1310,0.9164410058027079
Vectorizer.TfIdf,False,7,6,1410,0.9163120567375886
Vectorizer.TfIdf,False,7,6,1510,0.9159252095422308
Vectorizer.TfIdf,False,7,7,10,0.7865892972275951
Vectorizer.TfIdf,False,7,7,110,0.9026434558349452
Vectorizer.TfIdf,False,7,7,210,0.9111540941328176
Vectorizer.TfIdf,False,7,7,310,0.9197936814958092
Vectorizer.TfIdf,False,7,7,410,0.919277885235332
Vectorizer.TfIdf,False,7,7,510,0.9187620889748549
Vectorizer.TfIdf,False,7,7,610,0.9157962604771115
Vectorizer.TfIdf,False,7,7,710,0.9139909735654417
Vectorizer.TfIdf,False,7,7,810,0.9130883301096067
Vectorizer.TfIdf,False,7,7,910,0.915538362346873
Vectorizer.TfIdf,False,7,7,1010,0.9157962604771115
Vectorizer.TfIdf,False,7,7,1110,0.9148936170212766
Vectorizer.TfIdf,False,7,7,1210,0.9139909735654417
Vectorizer.TfIdf,False,7,7,1310,0.9142488716956803
Vectorizer.TfIdf,False,7,7,1410,0.9136041263700838
Vectorizer.TfIdf,False,7,7,1510,0.9130883301096067
Vectorizer.TfIdf,False,7,8,10,0.7470019342359768
Vectorizer.TfIdf,False,7,8,110,0.8995486782720825
Vectorizer.TfIdf,False,7,8,210,0.9093488072211476
Vectorizer.TfIdf,False,7,8,310,0.9169568020631851
Vectorizer.TfIdf,False,7,8,410,0.9181173436492586
Vectorizer.TfIdf,False,7,8,510,0.91785944551902
Vectorizer.TfIdf,False,7,8,610,0.9164410058027079
Vectorizer.TfIdf,False,7,8,710,0.9138620245003224
Vectorizer.TfIdf,False,7,8,810,0.9138620245003224
Vectorizer.TfIdf,False,7,8,910,0.9161831076724694
Vectorizer.TfIdf,False,7,8,1010,0.9159252095422308
Vectorizer.TfIdf,False,7,8,1110,0.9129593810444874
Vectorizer.TfIdf,False,7,8,1210,0.9125725338491296
Vectorizer.TfIdf,False,7,8,1310,0.9129593810444874
Vectorizer.TfIdf,False,7,8,1410,0.9134751773049645
Vectorizer.TfIdf,False,7,8,1510,0.9125725338491296
Vectorizer.TfIdf,False,7,9,10,0.7098646034816247
Vectorizer.TfIdf,False,7,9,110,0.8972275950999355
Vectorizer.TfIdf,False,7,9,210,0.9072856221792392
Vectorizer.TfIdf,False,7,9,310,0.9159252095422308
Vectorizer.TfIdf,False,7,9,410,0.9154094132817537
Vectorizer.TfIdf,False,7,9,510,0.9165699548678272
Vectorizer.TfIdf,False,7,9,610,0.9142488716956803
Vectorizer.TfIdf,False,7,9,710,0.912314635718891
Vectorizer.TfIdf,False,7,9,810,0.9124435847840103
Vectorizer.TfIdf,False,7,9,910,0.9145067698259187
Vectorizer.TfIdf,False,7,9,1010,0.9143778207607994
Vectorizer.TfIdf,False,7,9,1110,0.9121856866537718
Vectorizer.TfIdf,False,7,9,1210,0.912314635718891
Vectorizer.TfIdf,False,7,9,1310,0.9127014829142489
Vectorizer.TfIdf,False,7,9,1410,0.9130883301096067
Vectorizer.TfIdf,False,7,9,1510,0.9130883301096067
Vectorizer.TfIdf,False,7,10,10,0.6430689877498388
Vectorizer.TfIdf,False,7,10,110,0.8960670535138621
Vectorizer.TfIdf,False,7,10,210,0.9061250805931657
Vectorizer.TfIdf,False,7,10,310,0.9128304319793682
Vectorizer.TfIdf,False,7,10,410,0.9148936170212766
Vectorizer.TfIdf,False,7,10,510,0.9142488716956803
Vectorizer.TfIdf,False,7,10,610,0.910896196002579
Vectorizer.TfIdf,False,7,10,710,0.9099935525467441
Vectorizer.TfIdf,False,7,10,810,0.9106382978723404
Vectorizer.TfIdf,False,7,10,910,0.9137330754352031
Vectorizer.TfIdf,False,7,10,1010,0.914119922630561
Vectorizer.TfIdf,False,7,10,1110,0.9124435847840103
Vectorizer.TfIdf,False,7,10,1210,0.9121856866537718
Vectorizer.TfIdf,False,7,10,1310,0.9116698903932946
Vectorizer.TfIdf,False,7,10,1410,0.9124435847840103
Vectorizer.TfIdf,False,7,10,1510,0.912314635718891
Vectorizer.TfIdf,False,8,1,10,0.9110251450676983
Vectorizer.TfIdf,False,8,1,110,0.9212121212121213
Vectorizer.TfIdf,False,8,1,210,0.9199226305609284
Vectorizer.TfIdf,False,8,1,310,0.922501611863314
Vectorizer.TfIdf,False,8,1,410,0.9190199871050935
Vectorizer.TfIdf,False,8,1,510,0.9164410058027079
Vectorizer.TfIdf,False,8,1,610,0.9125725338491296
Vectorizer.TfIdf,False,8,1,710,0.9107672469374597
Vectorizer.TfIdf,False,8,1,810,0.9103803997421018
Vectorizer.TfIdf,False,8,1,910,0.9092198581560283
Vectorizer.TfIdf,False,8,1,1010,0.9089619600257898
Vectorizer.TfIdf,False,8,1,1110,0.9080593165699549
Vectorizer.TfIdf,False,8,1,1210,0.9078014184397163
Vectorizer.TfIdf,False,8,1,1310,0.90715667311412
Vectorizer.TfIdf,False,8,1,1410,0.9047066408768536
Vectorizer.TfIdf,False,8,1,1510,0.9023855577047066
Vectorizer.TfIdf,False,8,2,10,0.9022566086395873
Vectorizer.TfIdf,False,8,2,110,0.9237911025145068
Vectorizer.TfIdf,False,8,2,210,0.9230174081237911
Vectorizer.TfIdf,False,8,2,310,0.9250805931656996
Vectorizer.TfIdf,False,8,2,410,0.9237911025145068
Vectorizer.TfIdf,False,8,2,510,0.9231463571889104
Vectorizer.TfIdf,False,8,2,610,0.9219858156028369
Vectorizer.TfIdf,False,8,2,710,0.9205673758865248
Vectorizer.TfIdf,False,8,2,810,0.920180528691167
Vectorizer.TfIdf,False,8,2,910,0.9186331399097356
Vectorizer.TfIdf,False,8,2,1010,0.9185041908446164
Vectorizer.TfIdf,False,8,2,1110,0.9182462927143779
Vectorizer.TfIdf,False,8,2,1210,0.9174725983236621
Vectorizer.TfIdf,False,8,2,1310,0.9173436492585428
Vectorizer.TfIdf,False,8,2,1410,0.9174725983236621
Vectorizer.TfIdf,False,8,2,1510,0.91785944551902
Vectorizer.TfIdf,False,8,3,10,0.8769825918762089
Vectorizer.TfIdf,False,8,3,110,0.9182462927143779
Vectorizer.TfIdf,False,8,3,210,0.9208252740167634
Vectorizer.TfIdf,False,8,3,310,0.9264990328820116
Vectorizer.TfIdf,False,8,3,410,0.9240490006447454
Vectorizer.TfIdf,False,8,3,510,0.9230174081237911
Vectorizer.TfIdf,False,8,3,610,0.920180528691167
Vectorizer.TfIdf,False,8,3,710,0.9187620889748549
Vectorizer.TfIdf,False,8,3,810,0.9196647324306899
Vectorizer.TfIdf,False,8,3,910,0.9194068343004513
Vectorizer.TfIdf,False,8,3,1010,0.9194068343004513
Vectorizer.TfIdf,False,8,3,1110,0.9194068343004513
Vectorizer.TfIdf,False,8,3,1210,0.9185041908446164
Vectorizer.TfIdf,False,8,3,1310,0.9185041908446164
Vectorizer.TfIdf,False,8,3,1410,0.9174725983236621
Vectorizer.TfIdf,False,8,3,1510,0.9172147001934235
Vectorizer.TfIdf,False,8,4,10,0.8626692456479691
Vectorizer.TfIdf,False,8,4,110,0.9133462282398452
Vectorizer.TfIdf,False,8,4,210,0.9188910380399742
Vectorizer.TfIdf,False,8,4,310,0.9243068987749838
Vectorizer.TfIdf,False,8,4,410,0.9227595099935525
Vectorizer.TfIdf,False,8,4,510,0.921598968407479
Vectorizer.TfIdf,False,8,4,610,0.919277885235332
Vectorizer.TfIdf,False,8,4,710,0.9173436492585428
Vectorizer.TfIdf,False,8,4,810,0.9179883945841393
Vectorizer.TfIdf,False,8,4,910,0.9182462927143779
Vectorizer.TfIdf,False,8,4,1010,0.9194068343004513
Vectorizer.TfIdf,False,8,4,1110,0.9179883945841393
Vectorizer.TfIdf,False,8,4,1210,0.9172147001934235
Vectorizer.TfIdf,False,8,4,1310,0.9166989039329465
Vectorizer.TfIdf,False,8,4,1410,0.9156673114119923
Vectorizer.TfIdf,False,8,4,1510,0.9147646679561573
Vectorizer.TfIdf,False,8,5,10,0.8438426821405545
Vectorizer.TfIdf,False,8,5,110,0.9111540941328176
Vectorizer.TfIdf,False,8,5,210,0.9170857511283044
Vectorizer.TfIdf,False,8,5,310,0.9236621534493875
Vectorizer.TfIdf,False,8,5,410,0.922501611863314
Vectorizer.TfIdf,False,8,5,510,0.9218568665377176
Vectorizer.TfIdf,False,8,5,610,0.919277885235332
Vectorizer.TfIdf,False,8,5,710,0.9176015473887814
Vectorizer.TfIdf,False,8,5,810,0.9170857511283044
Vectorizer.TfIdf,False,8,5,910,0.9194068343004513
Vectorizer.TfIdf,False,8,5,1010,0.9199226305609284
Vectorizer.TfIdf,False,8,5,1110,0.9179883945841393
Vectorizer.TfIdf,False,8,5,1210,0.9172147001934235
Vectorizer.TfIdf,False,8,5,1310,0.9163120567375886
Vectorizer.TfIdf,False,8,5,1410,0.9164410058027079
Vectorizer.TfIdf,False,8,5,1510,0.9161831076724694
Vectorizer.TfIdf,False,8,6,10,0.8196002578981303
Vectorizer.TfIdf,False,8,6,110,0.9079303675048356
Vectorizer.TfIdf,False,8,6,210,0.9136041263700838
Vectorizer.TfIdf,False,8,6,310,0.9206963249516441
Vectorizer.TfIdf,False,8,6,410,0.9213410702772404
Vectorizer.TfIdf,False,8,6,510,0.921083172147002
Vectorizer.TfIdf,False,8,6,610,0.9190199871050935
Vectorizer.TfIdf,False,8,6,710,0.9170857511283044
Vectorizer.TfIdf,False,8,6,810,0.9156673114119923
Vectorizer.TfIdf,False,8,6,910,0.9186331399097356
Vectorizer.TfIdf,False,8,6,1010,0.9188910380399742
Vectorizer.TfIdf,False,8,6,1110,0.91785944551902
Vectorizer.TfIdf,False,8,6,1210,0.9174725983236621
Vectorizer.TfIdf,False,8,6,1310,0.9164410058027079
Vectorizer.TfIdf,False,8,6,1410,0.9163120567375886
Vectorizer.TfIdf,False,8,6,1510,0.9159252095422308
Vectorizer.TfIdf,False,8,7,10,0.7864603481624758
Vectorizer.TfIdf,False,8,7,110,0.9026434558349452
Vectorizer.TfIdf,False,8,7,210,0.9111540941328176
Vectorizer.TfIdf,False,8,7,310,0.9199226305609284
Vectorizer.TfIdf,False,8,7,410,0.919277885235332
Vectorizer.TfIdf,False,8,7,510,0.9187620889748549
Vectorizer.TfIdf,False,8,7,610,0.9157962604771115
Vectorizer.TfIdf,False,8,7,710,0.9139909735654417
Vectorizer.TfIdf,False,8,7,810,0.9129593810444874
Vectorizer.TfIdf,False,8,7,910,0.915538362346873
Vectorizer.TfIdf,False,8,7,1010,0.9157962604771115
Vectorizer.TfIdf,False,8,7,1110,0.9147646679561573
Vectorizer.TfIdf,False,8,7,1210,0.9139909735654417
Vectorizer.TfIdf,False,8,7,1310,0.9142488716956803
Vectorizer.TfIdf,False,8,7,1410,0.9136041263700838
Vectorizer.TfIdf,False,8,7,1510,0.9130883301096067
Vectorizer.TfIdf,False,8,8,10,0.7473887814313346
Vectorizer.TfIdf,False,8,8,110,0.8995486782720825
Vectorizer.TfIdf,False,8,8,210,0.9093488072211476
Vectorizer.TfIdf,False,8,8,310,0.9169568020631851
Vectorizer.TfIdf,False,8,8,410,0.9181173436492586
Vectorizer.TfIdf,False,8,8,510,0.91785944551902
Vectorizer.TfIdf,False,8,8,610,0.9163120567375886
Vectorizer.TfIdf,False,8,8,710,0.9138620245003224
Vectorizer.TfIdf,False,8,8,810,0.9138620245003224
Vectorizer.TfIdf,False,8,8,910,0.9163120567375886
Vectorizer.TfIdf,False,8,8,1010,0.9159252095422308
Vectorizer.TfIdf,False,8,8,1110,0.9129593810444874
Vectorizer.TfIdf,False,8,8,1210,0.9125725338491296
Vectorizer.TfIdf,False,8,8,1310,0.9129593810444874
Vectorizer.TfIdf,False,8,8,1410,0.9134751773049645
Vectorizer.TfIdf,False,8,8,1510,0.9125725338491296
Vectorizer.TfIdf,False,8,9,10,0.709993552546744
Vectorizer.TfIdf,False,8,9,110,0.8972275950999355
Vectorizer.TfIdf,False,8,9,210,0.9072856221792392
Vectorizer.TfIdf,False,8,9,310,0.9159252095422308
Vectorizer.TfIdf,False,8,9,410,0.9152804642166344
Vectorizer.TfIdf,False,8,9,510,0.9165699548678272
Vectorizer.TfIdf,False,8,9,610,0.9142488716956803
Vectorizer.TfIdf,False,8,9,710,0.912314635718891
Vectorizer.TfIdf,False,8,9,810,0.9124435847840103
Vectorizer.TfIdf,False,8,9,910,0.9145067698259187
Vectorizer.TfIdf,False,8,9,1010,0.9143778207607994
Vectorizer.TfIdf,False,8,9,1110,0.9121856866537718
Vectorizer.TfIdf,False,8,9,1210,0.912314635718891
Vectorizer.TfIdf,False,8,9,1310,0.9127014829142489
Vectorizer.TfIdf,False,8,9,1410,0.913217279174726
Vectorizer.TfIdf,False,8,9,1510,0.9130883301096067
Vectorizer.TfIdf,False,8,10,10,0.6433268858800774
Vectorizer.TfIdf,False,8,10,110,0.8960670535138621
Vectorizer.TfIdf,False,8,10,210,0.9059961315280464
Vectorizer.TfIdf,False,8,10,310,0.9128304319793682
Vectorizer.TfIdf,False,8,10,410,0.9148936170212766
Vectorizer.TfIdf,False,8,10,510,0.9142488716956803
Vectorizer.TfIdf,False,8,10,610,0.910896196002579
Vectorizer.TfIdf,False,8,10,710,0.9099935525467441
Vectorizer.TfIdf,False,8,10,810,0.9106382978723404
Vectorizer.TfIdf,False,8,10,910,0.9137330754352031
Vectorizer.TfIdf,False,8,10,1010,0.914119922630561
Vectorizer.TfIdf,False,8,10,1110,0.9124435847840103
Vectorizer.TfIdf,False,8,10,1210,0.9121856866537718
Vectorizer.TfIdf,False,8,10,1310,0.9116698903932946
Vectorizer.TfIdf,False,8,10,1410,0.912314635718891
Vectorizer.TfIdf,False,8,10,1510,0.912314635718891
Vectorizer.TfIdf,False,9,1,10,0.9102514506769825
Vectorizer.TfIdf,False,9,1,110,0.9214700193423597
Vectorizer.TfIdf,False,9,1,210,0.9197936814958092
Vectorizer.TfIdf,False,9,1,310,0.9223726627981947
Vectorizer.TfIdf,False,9,1,410,0.9187620889748549
Vectorizer.TfIdf,False,9,1,510,0.9163120567375886
Vectorizer.TfIdf,False,9,1,610,0.9127014829142489
Vectorizer.TfIdf,False,9,1,710,0.9107672469374597
Vectorizer.TfIdf,False,9,1,810,0.9092198581560283
Vectorizer.TfIdf,False,9,1,910,0.9084461637653127
Vectorizer.TfIdf,False,9,1,1010,0.908575112830432
Vectorizer.TfIdf,False,9,1,1110,0.907672469374597
Vectorizer.TfIdf,False,9,1,1210,0.9075435203094777
Vectorizer.TfIdf,False,9,1,1310,0.9066408768536428
Vectorizer.TfIdf,False,9,1,1410,0.9040618955512573
Vectorizer.TfIdf,False,9,1,1510,0.9027724049000645
Vectorizer.TfIdf,False,9,2,10,0.902127659574468
Vectorizer.TfIdf,False,9,2,110,0.9236621534493875
Vectorizer.TfIdf,False,9,2,210,0.9228884590586718
Vectorizer.TfIdf,False,9,2,310,0.9246937459703417
Vectorizer.TfIdf,False,9,2,410,0.9234042553191489
Vectorizer.TfIdf,False,9,2,510,0.9227595099935525
Vectorizer.TfIdf,False,9,2,610,0.9218568665377176
Vectorizer.TfIdf,False,9,2,710,0.9200515796260477
Vectorizer.TfIdf,False,9,2,810,0.9204384268214055
Vectorizer.TfIdf,False,9,2,910,0.9191489361702128
Vectorizer.TfIdf,False,9,2,1010,0.9188910380399742
Vectorizer.TfIdf,False,9,2,1110,0.91785944551902
Vectorizer.TfIdf,False,9,2,1210,0.9174725983236621
Vectorizer.TfIdf,False,9,2,1310,0.91785944551902
Vectorizer.TfIdf,False,9,2,1410,0.9170857511283044
Vectorizer.TfIdf,False,9,2,1510,0.9176015473887814
Vectorizer.TfIdf,False,9,3,10,0.8771115409413281
Vectorizer.TfIdf,False,9,3,110,0.9183752417794971
Vectorizer.TfIdf,False,9,3,210,0.9208252740167634
Vectorizer.TfIdf,False,9,3,310,0.9264990328820116
Vectorizer.TfIdf,False,9,3,410,0.9240490006447454
Vectorizer.TfIdf,False,9,3,510,0.9230174081237911
Vectorizer.TfIdf,False,9,3,610,0.920180528691167
Vectorizer.TfIdf,False,9,3,710,0.9187620889748549
Vectorizer.TfIdf,False,9,3,810,0.9196647324306899
Vectorizer.TfIdf,False,9,3,910,0.919277885235332
Vectorizer.TfIdf,False,9,3,1010,0.9194068343004513
Vectorizer.TfIdf,False,9,3,1110,0.919277885235332
Vectorizer.TfIdf,False,9,3,1210,0.9185041908446164
Vectorizer.TfIdf,False,9,3,1310,0.9186331399097356
Vectorizer.TfIdf,False,9,3,1410,0.9176015473887814
Vectorizer.TfIdf,False,9,3,1510,0.9172147001934235
Vectorizer.TfIdf,False,9,4,10,0.8627981947130884
Vectorizer.TfIdf,False,9,4,110,0.9133462282398452
Vectorizer.TfIdf,False,9,4,210,0.9188910380399742
Vectorizer.TfIdf,False,9,4,310,0.9243068987749838
Vectorizer.TfIdf,False,9,4,410,0.9227595099935525
Vectorizer.TfIdf,False,9,4,510,0.9217279174725983
Vectorizer.TfIdf,False,9,4,610,0.9191489361702128
Vectorizer.TfIdf,False,9,4,710,0.9173436492585428
Vectorizer.TfIdf,False,9,4,810,0.9181173436492586
Vectorizer.TfIdf,False,9,4,910,0.9182462927143779
Vectorizer.TfIdf,False,9,4,1010,0.9194068343004513
Vectorizer.TfIdf,False,9,4,1110,0.9179883945841393
Vectorizer.TfIdf,False,9,4,1210,0.9170857511283044
Vectorizer.TfIdf,False,9,4,1310,0.9168278529980658
Vectorizer.TfIdf,False,9,4,1410,0.9156673114119923
Vectorizer.TfIdf,False,9,4,1510,0.9147646679561573
Vectorizer.TfIdf,False,9,5,10,0.8438426821405545
Vectorizer.TfIdf,False,9,5,110,0.9111540941328176
Vectorizer.TfIdf,False,9,5,210,0.9170857511283044
Vectorizer.TfIdf,False,9,5,310,0.9236621534493875
Vectorizer.TfIdf,False,9,5,410,0.922501611863314
Vectorizer.TfIdf,False,9,5,510,0.9218568665377176
Vectorizer.TfIdf,False,9,5,610,0.919277885235332
Vectorizer.TfIdf,False,9,5,710,0.9176015473887814
Vectorizer.TfIdf,False,9,5,810,0.9170857511283044
Vectorizer.TfIdf,False,9,5,910,0.9194068343004513
Vectorizer.TfIdf,False,9,5,1010,0.9199226305609284
Vectorizer.TfIdf,False,9,5,1110,0.9179883945841393
Vectorizer.TfIdf,False,9,5,1210,0.9172147001934235
Vectorizer.TfIdf,False,9,5,1310,0.9163120567375886
Vectorizer.TfIdf,False,9,5,1410,0.9164410058027079
Vectorizer.TfIdf,False,9,5,1510,0.9163120567375886
Vectorizer.TfIdf,False,9,6,10,0.8196002578981303
Vectorizer.TfIdf,False,9,6,110,0.9079303675048356
Vectorizer.TfIdf,False,9,6,210,0.9136041263700838
Vectorizer.TfIdf,False,9,6,310,0.9206963249516441
Vectorizer.TfIdf,False,9,6,410,0.9213410702772404
Vectorizer.TfIdf,False,9,6,510,0.921083172147002
Vectorizer.TfIdf,False,9,6,610,0.9190199871050935
Vectorizer.TfIdf,False,9,6,710,0.9170857511283044
Vectorizer.TfIdf,False,9,6,810,0.9156673114119923
Vectorizer.TfIdf,False,9,6,910,0.9186331399097356
Vectorizer.TfIdf,False,9,6,1010,0.9188910380399742
Vectorizer.TfIdf,False,9,6,1110,0.91785944551902
Vectorizer.TfIdf,False,9,6,1210,0.9174725983236621
Vectorizer.TfIdf,False,9,6,1310,0.9164410058027079
Vectorizer.TfIdf,False,9,6,1410,0.9164410058027079
Vectorizer.TfIdf,False,9,6,1510,0.9159252095422308
Vectorizer.TfIdf,False,9,7,10,0.7868471953578337
Vectorizer.TfIdf,False,9,7,110,0.9026434558349452
Vectorizer.TfIdf,False,9,7,210,0.9111540941328176
Vectorizer.TfIdf,False,9,7,310,0.9199226305609284
Vectorizer.TfIdf,False,9,7,410,0.919277885235332
Vectorizer.TfIdf,False,9,7,510,0.9187620889748549
Vectorizer.TfIdf,False,9,7,610,0.9157962604771115
Vectorizer.TfIdf,False,9,7,710,0.9139909735654417
Vectorizer.TfIdf,False,9,7,810,0.9129593810444874
Vectorizer.TfIdf,False,9,7,910,0.915538362346873
Vectorizer.TfIdf,False,9,7,1010,0.9157962604771115
Vectorizer.TfIdf,False,9,7,1110,0.9147646679561573
Vectorizer.TfIdf,False,9,7,1210,0.9139909735654417
Vectorizer.TfIdf,False,9,7,1310,0.9142488716956803
Vectorizer.TfIdf,False,9,7,1410,0.9136041263700838
Vectorizer.TfIdf,False,9,7,1510,0.9130883301096067
Vectorizer.TfIdf,False,9,8,10,0.7473887814313346
Vectorizer.TfIdf,False,9,8,110,0.8995486782720825
Vectorizer.TfIdf,False,9,8,210,0.9093488072211476
Vectorizer.TfIdf,False,9,8,310,0.9169568020631851
Vectorizer.TfIdf,False,9,8,410,0.9181173436492586
Vectorizer.TfIdf,False,9,8,510,0.91785944551902
Vectorizer.TfIdf,False,9,8,610,0.9164410058027079
Vectorizer.TfIdf,False,9,8,710,0.9138620245003224
Vectorizer.TfIdf,False,9,8,810,0.9138620245003224
Vectorizer.TfIdf,False,9,8,910,0.9163120567375886
Vectorizer.TfIdf,False,9,8,1010,0.9159252095422308
Vectorizer.TfIdf,False,9,8,1110,0.9129593810444874
Vectorizer.TfIdf,False,9,8,1210,0.9125725338491296
Vectorizer.TfIdf,False,9,8,1310,0.9129593810444874
Vectorizer.TfIdf,False,9,8,1410,0.9134751773049645
Vectorizer.TfIdf,False,9,8,1510,0.9124435847840103
Vectorizer.TfIdf,False,9,9,10,0.7101225016118633
Vectorizer.TfIdf,False,9,9,110,0.8972275950999355
Vectorizer.TfIdf,False,9,9,210,0.9072856221792392
Vectorizer.TfIdf,False,9,9,310,0.9159252095422308
Vectorizer.TfIdf,False,9,9,410,0.9152804642166344
Vectorizer.TfIdf,False,9,9,510,0.9165699548678272
Vectorizer.TfIdf,False,9,9,610,0.9142488716956803
Vectorizer.TfIdf,False,9,9,710,0.912314635718891
Vectorizer.TfIdf,False,9,9,810,0.9124435847840103
Vectorizer.TfIdf,False,9,9,910,0.9145067698259187
Vectorizer.TfIdf,False,9,9,1010,0.9143778207607994
Vectorizer.TfIdf,False,9,9,1110,0.912314635718891
Vectorizer.TfIdf,False,9,9,1210,0.912314635718891
Vectorizer.TfIdf,False,9,9,1310,0.9125725338491296
Vectorizer.TfIdf,False,9,9,1410,0.913217279174726
Vectorizer.TfIdf,False,9,9,1510,0.9129593810444874
Vectorizer.TfIdf,False,9,10,10,0.6434558349451966
Vectorizer.TfIdf,False,9,10,110,0.8960670535138621
Vectorizer.TfIdf,False,9,10,210,0.9058671824629272
Vectorizer.TfIdf,False,9,10,310,0.9128304319793682
Vectorizer.TfIdf,False,9,10,410,0.9148936170212766
Vectorizer.TfIdf,False,9,10,510,0.9142488716956803
Vectorizer.TfIdf,False,9,10,610,0.910896196002579
Vectorizer.TfIdf,False,9,10,710,0.9099935525467441
Vectorizer.TfIdf,False,9,10,810,0.9106382978723404
Vectorizer.TfIdf,False,9,10,910,0.9137330754352031
Vectorizer.TfIdf,False,9,10,1010,0.914119922630561
Vectorizer.TfIdf,False,9,10,1110,0.9124435847840103
Vectorizer.TfIdf,False,9,10,1210,0.9121856866537718
Vectorizer.TfIdf,False,9,10,1310,0.9116698903932946
Vectorizer.TfIdf,False,9,10,1410,0.912314635718891
Vectorizer.TfIdf,False,9,10,1510,0.912314635718891
