id,text
1069967219008901129,"George Bush skillfully managed the Cold War’s end, the Soviet Union’s collapse and Germany’s reunification, writes Josef Joffe https://t.co/M6lJzB9GRL"
1069965785408385029,"Democrats try to appeal to aggrieved workers in smokestack industries. But the base has changed. Free trade is the future, writes James Bacchus. Good advice for both parties. https://t.co/97Bs8JI2fo"
1069413106726649856,Sully has the watch. https://t.co/olnBtN4WgE
1069010025836888064,"We’ll be releasing a video series with excerpts from his diary and letters based on his book “All the Best.” This reflection on aging is from September 1998. #Remembering41 https://t.co/dRukhWIk32"" / Twitter https://t.co/1svERBQRR1"
1068831708768817152,I already miss the greatest human being that I will ever know. Love you Dad!
1068261360583303173,"Truly incredible leadership from @FloridaAtlantic @MPFNeuro and Dr. Herbst! 
The brightest STEM high school students can now work side-by-side with preeminent scientists at one of the world’s leading neuroscience research institutions. #edreform https://t.co/MC8qirGLvV"
1067922925733519360,Tax Cut Working Better Than Advertised https://t.co/dHojeGScpX via @WSJ
1067152377839521797,NASA’s InSight Spacecraft Lands Safely on Mars Congratulations NASA! https://t.co/oMvEyZAsoh
1065759389615865857,Bill is much better looking. Happy thanksgiving! https://t.co/RJrZY41HqO
1065214598146592770,"Ron DeSantis owes his win in the Florida governor’s race to support from African-American ‘school choice moms,’ writes William Mattox. A similar case can be made that Governor Scott won reelection four years ago for the same reason. https://t.co/lu6Yr1snxj"
1064952670732120064,"Congratulations to @BillGalvano and @RepJoseOliva as they take the reins of the Florida Legislature. Together with @RonDeSantisFL, they will ensure Florida remains the best place in the world to raise a family, grow a business and pursue dreams. Our state is in great hands!"
1064319667987202048,"This is an incredible and unprecedented commitment by @MikeBloomberg to expand college access to talented young Americans. Mayor Mike says it best: “America is at its best when we reward people based on the quality of their work, not the size of their pocketbook.” https://t.co/4uozzp3r7q"
1063947431300268033,Miami is no longer the laughingstock of election season. Here’s why - Miami Herald Thank you Christina White and Miami Dade County Government.  https://t.co/kXGnleIErw
1063916005217484800,"The Mayor of Caracas, Free and in Exile. What a tragedy! https://t.co/RaNBoabWBW"
1063766667111645184,"In struggling New Bedford, Mass., a mayor seeks to stymie his city’s only successful school, writes @tunkuv https://t.co/deP9PQ0KqG"
1063161759660412931,"Right now, only one-third of America’s fourth- and eighth-grade students are reading at grade level. Through #edreform, governors have the power to change this. https://t.co/cz1Rs1gLuj"
1063074056092729344,My advice for new governors: Ignore Washington and focus on #edreform https://t.co/cz1Rs1gLuj
1062810142176100353,"Nelson will likely come up short in recount battle against Scott via @POLITICO for iOS. Senator NELSON, please stop the lawsuits, let the votes be accounted according to Florida law and accept the results. Don’t tarnish your years of service to Florida. https://t.co/ymKoskQzCr"
1062681737212387329,"Your city didn’t land Amazon’s new offices. But it can attract the next startup, writes @BradleyTusk Some good advice.  https://t.co/rjFwWSmLXo"
1062681059190628352,Florida and Arizona Republicans who favor school choice benefit in more minority support https://t.co/8iAHUzkTgX
